timestamp,accX,accY,accZ
16:22:53.139,0.010767702,0.44057846,9.7929258
16:22:53.245,-0.0059820567,0.43340001,9.7929258
16:22:53.257,-0.0059820567,0.43340001,9.7929258
16:22:53.368,0.0035892338,0.44297129,9.8001041
16:22:53.402,0.010767702,0.44057846,9.7929258
16:22:53.502,-0.013160525,0.43100718,9.8024969
16:22:53.612,-0.0035892338,0.43100718,9.8072824
16:22:53.735,-0.0011964113,0.43579283,9.7929258
16:22:53.848,0.0059820567,0.43579283,9.7905331
16:22:54.022,-0.0083748791,0.45014977,9.8001041
16:22:54.135,-0.0059820567,0.43100718,9.82164
16:22:54.271,0.0059820567,0.44536412,9.7905331
16:22:54.391,0.0011964113,0.42382872,9.8001041
16:22:55.323,-0.010767702,0.44057846,9.7881403
16:22:55.456,-0.0011964113,0.43579283,9.7929258
16:22:55.558,0.0083748791,0.44057846,9.7977114
16:22:55.692,-0.017946171,0.43340001,9.8048897
16:22:55.806,0.0011964113,0.43579283,9.82164
16:22:55.951,0.0035892338,0.43818563,9.7953186
16:22:56.072,-0.0011964113,0.43579283,9.8024969
16:22:56.238,-0.0083748791,0.43340001,9.7785692
16:22:56.341,0.013160525,0.45014977,9.8240328
16:22:56.469,0.010767702,0.45732823,9.8264256
16:22:56.582,0.010767702,0.40468612,9.7833548
16:22:56.700,0.0011964113,0.43100718,9.7881403
16:22:56.815,0.0083748791,0.44297129,9.7929258
16:22:56.921,0.0011964113,0.43579283,9.8264256
16:22:57.042,-0.0035892338,0.43340001,9.8072824
16:22:57.175,0.025124637,0.44297129,9.6948204
16:22:57.392,-0.0011964113,0.41186461,9.8072824
16:22:57.513,0.010767702,0.41425741,9.8072824
16:22:57.638,0.010767702,0.43340001,9.7833548
16:22:57.758,-0.0011964113,0.43100718,9.780962
16:22:57.886,0.017946171,0.42143589,9.8096752
16:22:58.023,-0.015553347,0.43579283,9.8001041
16:22:58.172,-0.0059820567,0.41904306,9.7785692
16:28:24.102,0.072981089,0.42861435,9.7905331
16:28:24.256,0.08015956,0.43100718,9.7953186
16:28:24.382,0.07537391,0.43340001,9.7929258
16:28:24.504,0.065802626,0.44536412,9.7905331
16:28:24.629,0.077766739,0.45014977,9.8001041
16:28:24.749,0.087338023,0.44057846,9.7977114
16:28:24.872,0.07537391,0.44297129,9.7977114
16:28:24.992,0.082552381,0.45014977,9.7929258
16:28:25.126,0.070588268,0.43579283,9.7929258
16:28:25.261,0.07537391,0.44775695,9.7929258
16:28:25.392,0.08015956,0.44536412,9.8024969
16:28:25.505,0.072981089,0.44297129,9.7977114
16:28:25.621,0.07537391,0.42861435,9.8144608
16:28:25.748,0.070588268,0.43818563,9.8096752
16:28:25.872,0.07537391,0.40947178,9.8096752
16:28:25.994,0.084945202,0.43818563,9.8001041
16:28:26.116,0.068195447,0.44297129,9.8024969
16:28:26.254,0.077766739,0.43818563,9.812068
16:28:26.381,0.12323037,0.4549354,9.9077816
16:28:26.522,0.058624156,0.41425741,9.8455677
16:28:26.654,0.084945202,0.48843491,9.8168535
16:28:26.772,0.072981089,0.42622152,9.8024969
16:28:26.914,0.065802626,0.45972106,9.7977114
16:28:27.060,0.070588268,0.43340001,9.7977114
16:28:27.172,0.082552381,0.45014977,9.8096752
16:28:27.286,0.068195447,0.44775695,9.812068
16:28:27.433,0.068195447,0.40947178,9.8168535
16:28:27.566,0.094516493,0.44057846,9.7857475
16:28:28.354,0.07537391,0.43579283,9.8024969
16:28:28.490,0.070588268,0.42382872,9.8144608
16:28:28.618,0.089730851,0.43340001,9.812068
16:28:28.756,0.094516493,0.43579283,9.7881403
16:28:28.899,0.070588268,0.42861435,9.8001041
16:28:29.040,0.087338023,0.44536412,9.7977114
16:28:29.179,0.072981089,0.43100718,9.7953186
16:28:29.303,0.099302143,0.44775695,9.8096752
16:28:29.434,0.082552381,0.42861435,9.7977114
16:28:29.553,0.082552381,0.42861435,9.8001041
16:28:29.712,0.087338023,0.43100718,9.7929258
16:28:29.842,0.072981089,0.43100718,9.7977114
16:28:29.965,0.077766739,0.43818563,9.8024969
16:28:30.097,0.096909314,0.45014977,9.8096752
16:28:30.245,0.087338023,0.44775695,9.7929258
16:28:30.391,0.099302143,0.42143589,9.8144608
16:28:30.513,0.07537391,0.42622152,9.7546406
16:28:30.645,0.05383851,0.43100718,9.9006023
16:28:30.772,0.10408778,0.48604211,9.7522478
16:28:30.913,0.070588268,0.45014977,9.7905331
16:28:31.115,0.077766739,0.45972106,9.8168535
16:28:31.260,0.070588268,0.43100718,9.8001041
16:28:31.401,0.05383851,0.44057846,9.8001041
16:28:31.525,0.061016977,0.44057846,9.7977114
16:28:31.647,0.077766739,0.43100718,9.7881403
16:28:31.780,0.077766739,0.43579283,9.7977114
16:28:31.900,0.07537391,0.46929234,9.8024969
16:28:32.039,0.065802626,0.42143589,9.8072824
16:28:32.174,0.070588268,0.44775695,9.7977114
16:28:32.289,0.065802626,0.44536412,9.7953186
16:28:32.426,0.089730851,0.46450669,9.8024969
16:28:32.545,0.070588268,0.43579283,9.7881403
16:28:32.672,0.061016977,0.45014977,9.7905331
16:28:32.806,0.084945202,0.43340001,9.7953186
16:36:46.518,-0.051445685,0.40947178,9.8024969
16:36:46.627,-0.046660043,0.40229329,9.7737827
16:36:46.757,-0.056231331,0.39272201,9.8048897
16:36:46.889,-0.044267219,0.41186461,9.8001041
16:36:47.024,-0.049052864,0.40707895,9.7977114
16:36:47.151,-0.051445685,0.40468612,9.8024969
16:36:47.282,-0.065802626,0.40707895,9.7737827
16:36:47.437,-0.049052864,0.40947178,9.7833548
16:36:47.627,-0.041874398,0.40229329,9.7857475
16:36:47.775,-0.049052864,0.40707895,9.7857475
16:36:47.907,-0.046660043,0.40947178,9.7905331
16:36:48.021,-0.05383851,0.39750767,9.7785692
16:36:48.157,-0.049052864,0.41186461,9.7187481
16:36:48.285,-0.049052864,0.39032918,9.8359966
16:36:48.396,-0.063409798,0.40947178,9.7331057
16:36:48.637,-0.068195447,0.40468612,9.8001041
16:36:48.757,-0.05383851,0.39511484,9.852746
16:36:48.894,-0.041874398,0.39511484,9.7857475
16:36:49.007,-0.05383851,0.38793638,9.812068
16:36:49.147,-0.025124637,0.3999005,9.9747801
16:36:49.267,4.9543395,-1.1841481,10.596914
16:36:49.400,-0.91764748,-4.6513481,9.6876411
16:36:49.567,0.80279201,-4.0005002,11.252547
16:36:49.674,0.35533416,-0.0020937198,10.326526
16:36:49.792,2.2337,-2.8591239,10.929517
16:36:49.927,-0.97028959,-0.78933239,12.817453
16:36:50.067,3.1453655,2.3261228,10.343275
16:36:50.198,3.9517467,1.9265213,11.901003
16:36:50.337,5.3156557,0.58654064,11.465508
16:36:50.474,-2.3461626,-2.6054847,13.913366
16:36:50.597,-7.0791659,-2.9165516,7.5269227
16:36:50.720,-1.4009976,0.026620151,10.41506
16:36:50.839,5.5334024,0.096012011,8.6204424
16:36:50.967,2.044667,0.26590243,9.2545404
16:36:51.087,2.4969103,0.84017986,24.618855
16:36:51.245,0.89850491,-0.16241284,9.7953186
16:36:51.381,-0.051445685,0.46450669,9.4866447
16:36:51.487,0.029910283,0.44775695,9.8264256
16:36:51.627,0.0083748791,0.43340001,9.8096752
16:36:51.777,0.015553347,0.42143589,9.8264256
16:36:55.793,0.010767702,0.44057846,9.7905331
16:36:55.923,0.0035892338,0.45732823,9.7905331
16:36:56.057,0.013160525,0.43100718,9.7905331
16:36:56.181,0.020338992,0.4549354,9.7833548
16:36:56.397,0.0083748791,0.46211389,9.7905331
16:36:56.517,0.015553347,0.43340001,9.7953186
16:36:56.627,0.0035892338,0.44297129,9.7833548
16:36:56.767,0.0083748791,0.44536412,9.77139
16:36:56.877,0.015553347,0.45254257,9.8001041
16:36:56.997,0.010767702,0.45254257,9.7881403
16:36:57.139,0.0059820567,0.44297129,9.8072824
16:36:57.277,-0.0035892338,0.44536412,9.8001041
16:37:16.897,0.013160525,0.44536412,9.8001041
16:37:17.037,0.010767702,0.43340001,9.7929258
16:37:17.161,0.013160525,0.43579283,9.7881403
16:37:17.277,-0.0059820567,0.44775695,9.8001041
16:37:17.450,0.010767702,0.45972106,9.7977114
16:37:17.567,0.010767702,0.45014977,9.8048897
16:37:17.677,0.0059820567,0.43818563,9.7929258
16:37:17.797,0.015553347,0.43340001,9.7881403
16:37:17.928,0.010767702,0.45732823,9.8001041
16:37:18.051,0.010767702,0.43100718,9.7953186
16:37:18.182,-0.0011964113,0.44536412,9.8024969
16:37:18.374,0.013160525,0.4549354,9.8072824
16:44:46.955,0.046660043,0.44297129,9.7977114
16:44:47.080,0.046660043,0.44297129,9.8048897
16:44:47.203,0.049052864,0.44536412,9.8072824
16:44:47.335,0.044267219,0.45014977,9.7977114
16:44:47.493,0.051445685,0.45014977,9.7953186
16:44:47.675,0.05383851,0.46929234,9.7905331
16:44:47.793,0.051445685,0.44536412,9.7857475
16:44:47.978,0.041874398,0.44057846,9.7977114
16:44:48.097,0.044267219,0.44297129,9.7905331
16:44:48.308,0.034695927,0.43579283,9.8048897
16:44:48.446,0.051445685,0.44536412,9.7953186
16:44:48.612,0.034695927,0.45014977,9.8024969
16:44:48.730,0.041874398,0.4549354,9.8072824
16:44:48.865,0.049052864,0.45254257,9.7881403
16:44:49.008,0.037088752,0.46211389,9.8001041
16:44:49.129,0.046660043,0.44775695,9.8001041
16:44:49.268,0.039481573,0.44057846,9.8072824
16:44:49.398,0.039481573,0.43818563,9.8048897
16:44:49.529,0.032303106,0.45972106,9.8144608
16:44:49.651,0.037088752,0.44536412,9.8024969
16:44:49.879,0.046660043,0.44775695,9.812068
16:44:50.008,0.039481573,0.44297129,9.8144608
16:44:51.303,0.046660043,0.4764708,9.8072824
16:44:51.439,0.039481573,0.45254257,9.8096752
16:44:51.559,0.034695927,0.45014977,9.8048897
16:44:51.675,0.029910283,0.42861435,9.8024969
16:44:51.803,0.041874398,0.4549354,9.8144608
16:44:51.970,0.041874398,0.44775695,9.7929258
16:44:52.093,0.044267219,0.44775695,9.8144608
16:44:52.238,0.041874398,0.44057846,9.8192472
16:44:52.348,0.034695927,0.45732823,9.8072824
16:44:52.471,0.051445685,0.45254257,9.7929258
16:44:52.606,0.044267219,0.44775695,9.7905331
16:44:52.750,0.049052864,0.44057846,9.8072824
16:44:52.875,0.041874398,0.45254257,9.7929258
16:44:53.004,0.034695927,0.44775695,9.8001041
16:44:53.160,0.044267219,0.45014977,9.7953186
16:44:53.303,0.046660043,0.44057846,9.8001041
16:44:53.425,0.046660043,0.44297129,9.7929258
16:44:53.563,0.039481573,0.45014977,9.812068
16:44:53.681,0.05383851,0.45972106,9.7977114
16:44:53.819,0.044267219,0.45732823,9.7929258
16:44:53.947,0.049052864,0.45732823,9.8072824
16:44:54.075,0.032303106,0.44297129,9.8072824
16:44:54.208,0.032303106,0.45014977,9.7953186
16:44:54.325,0.041874398,0.44297129,9.8072824
16:44:54.480,0.044267219,0.46211389,9.7977114
16:44:54.608,0.037088752,0.45014977,9.8072824
16:44:54.725,0.039481573,0.44297129,9.8096752
16:44:54.840,0.032303106,0.44775695,9.7905331
16:44:54.996,0.046660043,0.44057846,9.8192472
16:44:55.118,0.037088752,0.43579283,9.8048897
16:44:55.314,0.044267219,0.45014977,9.8024969
16:44:55.433,0.051445685,0.43818563,9.7881403
16:44:55.564,0.041874398,0.45014977,9.812068
16:44:55.682,0.041874398,0.46929234,9.8096752
16:46:48.812,0.025124637,0.46211389,9.8192472
16:46:48.932,0.032303106,0.44536412,9.7953186
16:46:49.056,0.032303106,0.4549354,9.8001041
16:46:49.188,0.039481573,0.44536412,9.812068
16:46:49.310,0.041874398,0.4549354,9.8024969
16:46:49.433,0.051445685,0.45254257,9.8024969
16:46:49.576,0.041874398,0.45972106,9.8096752
16:46:49.699,0.044267219,0.44057846,9.8072824
16:46:49.826,0.037088752,0.44775695,9.7953186
16:46:49.936,0.039481573,0.44536412,9.8048897
16:46:50.109,0.037088752,0.45972106,9.8024969
16:46:50.325,0.034695927,0.46689951,9.8024969
16:46:50.469,0.044267219,0.43100718,9.8096752
16:46:50.601,0.051445685,0.43818563,9.709177
16:46:50.726,0.044267219,0.42861435,9.8001041
16:46:50.860,0.05383851,0.4549354,9.7905331
16:46:50.981,0.039481573,0.44297129,9.812068
16:46:51.116,0.041874398,0.45014977,9.7570333
16:46:51.244,0.049052864,0.44536412,9.7929258
16:46:51.400,0.084945202,0.43818563,9.4794664
16:46:51.539,0.015553347,0.46450669,9.7953186
16:46:51.651,0.039481573,0.43818563,9.8455677
16:46:51.853,0.037088752,0.43579283,9.7737827
16:46:51.976,0.037088752,0.44775695,9.8144608
16:46:52.097,0.058624156,0.42622152,9.7977114
16:46:52.405,0.05383851,0.44775695,9.7953186
16:46:52.582,0.029910283,0.45014977,9.8001041
16:46:52.705,0.039481573,0.44536412,9.8048897
16:46:52.839,0.046660043,0.45014977,9.8048897
16:46:53.226,0.034695927,0.43818563,9.8024969
16:46:53.398,0.041874398,0.44057846,9.8072824
16:46:53.509,0.039481573,0.44536412,9.7929258
16:46:53.640,0.051445685,0.44297129,9.8096752
16:46:53.759,0.041874398,0.45254257,9.8001041
16:46:53.897,0.041874398,0.46929234,9.8001041
16:46:54.025,0.049052864,0.44536412,9.8072824
16:46:54.148,0.046660043,0.45732823,9.7953186
16:46:54.296,0.041874398,0.44536412,9.7977114
16:46:54.462,0.044267219,0.44775695,9.7881403
16:46:54.597,0.051445685,0.43579283,9.7953186
16:46:54.725,0.037088752,0.44297129,9.7977114
16:46:54.849,0.039481573,0.44057846,9.8024969
16:46:54.955,0.046660043,0.43579283,9.7905331
16:46:55.081,0.032303106,0.43579283,9.8072824
16:46:55.269,0.041874398,0.44297129,9.7929258
16:46:55.394,0.041874398,0.45972106,9.8096752
16:46:55.506,0.039481573,0.43579283,9.7905331
16:46:55.650,0.041874398,0.43818563,9.8001041
16:46:55.826,0.041874398,0.44775695,9.8096752
16:46:55.977,0.046660043,0.44297129,9.8048897
16:46:56.091,0.041874398,0.44536412,9.7977114
16:46:56.504,0.044267219,0.43818563,9.8072824
16:46:56.642,0.039481573,0.44775695,9.8024969
16:46:56.777,0.041874398,0.43340001,9.7929258
16:46:56.915,0.041874398,0.46450669,9.8048897
16:46:57.060,0.044267219,0.45732823,9.8072824
16:46:57.175,0.049052864,0.45014977,9.8072824
16:46:57.306,0.032303106,0.44297129,9.8001041
16:46:57.443,0.039481573,0.43579283,9.8024969
16:46:57.562,0.037088752,0.44057846,9.8048897
16:46:57.701,0.046660043,0.45254257,9.7953186
16:46:57.839,0.041874398,0.45014977,9.7953186
16:46:57.968,0.037088752,0.44057846,9.7953186
16:46:58.112,0.046660043,0.44297129,9.7929258
16:46:58.293,0.029910283,0.44297129,9.8001041
16:46:58.430,0.044267219,0.44775695,9.8024969
16:46:58.536,0.041874398,0.43818563,9.8001041
16:46:58.653,0.039481573,0.46211389,9.8024969
16:46:58.776,0.049052864,0.44297129,9.7881403
16:46:58.897,0.041874398,0.4549354,9.7881403
16:46:59.025,0.041874398,0.44297129,9.7905331
16:46:59.158,0.041874398,0.45254257,9.8024969
16:46:59.307,0.037088752,0.44297129,9.7881403
16:46:59.431,0.046660043,0.43579283,9.8144608
16:46:59.575,0.041874398,0.44297129,9.7953186
16:46:59.713,0.041874398,0.45254257,9.8072824
16:46:59.866,0.041874398,0.4549354,9.7881403
16:46:59.980,0.034695927,0.44297129,9.8024969
16:47:00.115,0.037088752,0.44775695,9.8072824
16:47:00.295,0.039481573,0.43579283,9.8024969
16:47:00.433,0.046660043,0.4549354,9.8001041
16:47:00.571,0.046660043,0.45014977,9.8048897
16:47:00.703,0.034695927,0.45254257,9.7953186
16:47:00.837,0.046660043,0.43579283,9.8001041
16:47:00.956,0.039481573,0.44775695,9.8096752
16:47:01.076,0.037088752,0.46211389,9.8096752
16:47:01.199,0.044267219,0.45732823,9.7929258
16:47:01.326,0.039481573,0.44536412,9.8048897
16:47:01.455,0.041874398,0.45732823,9.7953186
16:47:01.676,0.039481573,0.44057846,9.7977114
16:47:05.418,0.049052864,0.44536412,9.7905331
16:47:05.628,0.041874398,0.46211389,9.8048897
16:47:05.751,0.044267219,0.44297129,9.8048897
16:47:06.125,0.044267219,0.45014977,9.8096752
16:47:06.265,0.041874398,0.45254257,9.8072824
16:47:06.401,0.05383851,0.45254257,9.7929258
16:47:06.532,0.044267219,0.44536412,9.8001041
16:47:06.665,0.039481573,0.43818563,9.7857475
16:47:07.137,0.049052864,0.45254257,9.7905331
16:47:07.326,0.058624156,0.46929234,9.8024969
16:47:07.462,0.041874398,0.44536412,9.8024969
16:47:07.600,0.044267219,0.44057846,9.7905331
16:47:07.702,0.037088752,0.45254257,9.7953186
16:47:07.833,0.039481573,0.45014977,9.7977114
16:47:07.954,0.029910283,0.45254257,9.8001041
16:47:08.078,0.032303106,0.45254257,9.8001041
16:47:08.212,0.034695927,0.44536412,9.8024969
16:47:08.359,0.025124637,0.45014977,9.8096752
16:47:08.480,0.039481573,0.4549354,9.8048897
16:47:08.612,0.049052864,0.45014977,9.8072824
16:47:08.729,0.039481573,0.43818563,9.8024969
16:47:08.868,0.039481573,0.45014977,9.7977114
16:47:08.986,0.039481573,0.43818563,9.8024969
16:47:09.139,0.039481573,0.44057846,9.7977114
16:48:24.487,0.032303106,0.4549354,9.7929258
16:48:24.644,0.049052864,0.44775695,9.7905331
16:48:24.754,0.044267219,0.45014977,9.8503532
16:48:24.866,0.061016977,0.46211389,9.8001041
16:48:24.977,0.039481573,0.45014977,9.8096752
16:48:25.088,0.056231331,0.43100718,9.7905331
16:48:25.221,0.077766739,0.45972106,9.8144608
16:48:25.345,0.02751746,0.44297129,9.7857475
16:48:25.448,0.029910283,0.42382872,9.7977114
16:48:25.590,0.051445685,0.46211389,9.8168535
16:48:25.726,0.039481573,0.42143589,9.8240328
16:48:25.853,0.051445685,0.48604211,9.8048897
16:48:25.990,0.041874398,0.3999005,9.8024969
16:48:26.145,0.022731815,0.474078,9.82164
16:48:26.326,0.077766739,0.42861435,9.7881403
16:48:26.459,0.051445685,0.46211389,9.8288183
16:48:26.575,0.041874398,0.44297129,9.7857475
16:48:26.713,0.029910283,0.4764708,9.8024969
16:48:26.832,0.049052864,0.43579283,9.7977114
16:48:26.954,0.044267219,0.42382872,9.8096752
16:48:27.076,0.058624156,0.4956134,9.7785692
16:48:27.199,0.029910283,0.45014977,9.8048897
16:48:27.337,0.046660043,0.40707895,9.7977114
16:48:27.455,0.044267219,0.44057846,9.8001041
16:48:27.577,0.063409798,0.4764708,9.7833548
16:48:27.699,0.029910283,0.45732823,9.7881403
16:48:27.826,0.056231331,0.43340001,9.8024969
16:48:27.947,0.05383851,0.43818563,9.7761765
16:48:28.076,0.065802626,0.4549354,9.812068
16:48:28.198,0.049052864,0.45014977,9.7833548
16:48:28.337,0.041874398,0.44536412,9.7881403
16:48:28.476,0.049052864,0.45254257,9.7977114
16:48:28.606,0.05383851,0.43100718,9.8024969
16:48:28.738,0.049052864,0.45972106,9.812068
16:48:28.851,0.046660043,0.44057846,9.7785692
16:48:28.976,0.044267219,0.44536412,9.8072824
16:48:29.090,0.051445685,0.44775695,9.7857475
16:48:29.227,0.058624156,0.43340001,9.8001041
16:48:29.349,0.041874398,0.4549354,9.8001041
16:48:29.467,0.056231331,0.43100718,9.8096752
16:48:29.590,0.05383851,0.44057846,9.7977114
16:48:29.728,0.034695927,0.43340001,9.8001041
16:48:29.904,0.051445685,0.44057846,9.8072824
16:48:41.339,0.032303106,0.44775695,9.77139
16:48:41.468,0.039481573,0.44536412,9.7857475
16:48:41.591,0.05383851,0.43579283,9.7977114
16:48:42.795,0.044267219,0.44297129,9.7881403
16:48:42.941,0.034695927,0.4549354,9.7977114
16:48:43.095,0.049052864,0.4549354,9.7953186
16:48:43.296,0.049052864,0.44775695,9.8001041
16:48:43.429,0.041874398,0.4549354,9.7953186
16:48:43.551,0.051445685,0.45732823,9.7905331
16:48:43.667,0.061016977,0.45014977,9.7953186
16:48:43.805,0.051445685,0.45014977,9.7953186
16:48:43.927,0.049052864,0.45254257,9.8671036
16:48:44.049,0.049052864,0.44775695,9.8096752
16:48:44.176,0.044267219,0.44297129,9.8192472
16:48:44.289,0.044267219,0.43579283,9.8647108
16:48:44.405,0.79561353,-0.55483574,9.7474623
16:48:44.543,4.9375896,-6.2018971,9.309576
16:48:44.669,2.408376,-4.5987062,7.3713894
16:48:44.795,4.3513479,-5.1825547,6.3329043
16:48:44.917,9.550952,-5.1251268,6.5650082
16:48:45.056,6.0957155,-2.4882364,7.5077801
16:48:45.172,13.987245,-4.560421,11.156835
16:48:45.312,10.847861,-12.265309,2.1909282
16:48:45.438,1.1234303,-7.8242311,9.2090769
16:48:45.570,-5.4137611,-7.4557362,15.327524
16:48:45.711,1.4081762,-16.498213,21.78336
16:48:45.826,10.407582,-17.034204,3.4232318
16:48:45.986,12.695121,-1.9331015,-8.0144606
16:48:46.140,19.986052,1.2110673,11.680862
16:48:46.246,11.536994,-7.0345993,19.098614
16:48:46.376,5.5549378,-4.4048872,12.724133
16:48:46.512,5.7822561,-1.3971093,6.7851477
16:48:46.672,0.67836523,-7.3887372,8.3237324
16:48:46.817,9.0053883,-9.0589275,15.399309
16:48:46.945,13.841283,-8.4846497,15.107385
16:48:47.063,10.453046,-3.9047875,6.3161545
16:48:47.201,4.3322053,0.97896355,4.8732824
16:48:47.398,3.2961133,4.3289151,8.2160559
16:48:47.507,3.3774691,3.7785661,8.8477612
16:48:47.626,2.8151557,2.4960132,8.6060858
16:48:47.758,2.7577281,0.1055833,6.9358954
16:48:47.876,0.98225367,-0.093020983,10.331311
16:48:47.986,1.9824536,-1.2415758,10.221241
16:48:48.126,2.5399811,-0.11934203,9.9508524
16:48:48.248,3.5617166,-0.55483574,9.3837528
16:48:48.380,6.6221366,-0.96161562,9.0296154
16:48:48.498,7.263413,-2.3087747,11.472688
16:48:48.620,4.581059,-3.2300115,9.9891376
16:48:48.746,5.6171513,-2.7394829,6.5386868
16:48:48.896,6.8398833,-3.6272199,8.3404827
16:48:49.021,2.4035904,-2.3135605,7.5053873
16:48:49.138,12.613765,0.54346985,4.3205404
16:48:49.298,10.467402,2.2591236,2.3225334
16:48:49.417,4.6145587,-0.80129647,6.4046888
16:48:49.958,6.09093,-8.4966145,6.131907
16:48:50.099,13.214363,-8.4870424,10.505987
16:48:50.222,5.7655063,-1.2391831,6.3951178
16:48:50.344,9.5533447,-0.97118688,7.201499
16:48:50.459,14.360525,-1.8996021,11.326725
16:48:51.093,16.600206,-4.7614179,12.750455
16:48:51.308,-0.82193458,1.6393826,-4.0710888
16:48:51.450,-4.0833516,11.093425,-7.0214391
16:48:51.584,-0.44386861,10.284651,-4.1285162
16:48:51.717,-0.72622168,1.8188443,-1.9725832
16:48:51.961,0.041874398,12.627224,6.3807607
16:48:52.081,8.773284,15.283257,3.9424744
16:48:52.202,-0.52283174,6.3771715,-1.1207383
16:48:52.326,-2.0398812,9.0619183,-0.77617186
16:48:52.462,12.008381,16.364813,2.6288147
16:48:52.596,-0.58743799,6.9107709,1.3486546
16:48:52.730,-0.34815571,3.7833517,0.21924238
16:48:52.911,-0.59222358,9.4878407,4.5478587
16:48:53.032,4.4494538,11.930913,5.686842
16:48:53.183,0.037088752,6.8916283,3.8778682
16:48:53.315,1.6331015,5.7693944,1.6764714
16:48:53.456,5.9090757,7.1261249,4.4138603
16:48:53.584,2.0518453,5.927321,3.882654
16:48:53.703,5.8827543,5.532505,6.0098734
16:48:53.842,7.6558361,8.2722874,5.2657051
16:48:54.002,4.9806604,9.3562355,3.2389846
16:48:54.127,5.3826547,8.9973125,0.37716866
16:48:54.251,10.144372,11.878271,4.0621157
16:48:54.403,1.6905292,4.5849471,2.2363918
16:48:54.558,0.48215377,5.7191453,0.28624141
16:48:54.694,9.2590275,11.509776,8.5008011
16:48:54.816,8.1966143,7.4156566,6.648757
16:48:54.926,1.3603196,4.4605207,3.1002009
16:48:55.045,1.7527425,4.5275197,1.2888341
16:48:55.187,5.4065828,12.509975,1.2672987
16:48:55.306,6.7609205,13.541283,1.695614
16:48:55.444,2.894119,4.7715874,3.2772696
16:48:55.561,0.59940207,3.8024943,0.33170503
16:48:55.689,1.6977077,7.9468632,2.2698913
16:48:55.826,4.7270212,10.586146,9.5177507
16:48:55.955,1.7551354,6.264709,3.0236306
16:48:56.076,2.9467611,6.736095,-0.13489537
16:48:56.259,13.716856,14.632409,2.7771697
16:48:56.476,1.1066805,3.3335011,3.2844481
16:48:56.596,-0.38644084,3.6924245,1.9995024
16:48:56.717,0.88414794,6.7576303,5.8208404
16:48:56.856,6.0813589,11.105389,7.1057858
16:48:56.984,-0.049052864,7.5472617,4.9163532
16:48:57.092,2.812763,6.8078794,0.750449
16:48:57.492,7.0695944,11.349457,3.3466616
16:48:57.607,-0.41754755,4.4150567,2.7317061
16:48:57.745,3.6335013,9.3993063,8.5941219
16:48:57.880,4.2628136,8.9781694,7.7853475
16:48:57.997,-0.12323037,5.9895344,4.7895336
16:48:58.126,2.1427727,6.7959156,3.6696925
16:48:58.257,1.7001005,8.8968134,6.4046888
16:48:58.377,-0.42711884,5.0012984,4.7177491
16:48:58.497,5.066802,2.9099715,9.8312111
16:48:58.646,2.5088747,-0.28444681,9.7139626
16:48:58.791,3.6095729,0.65832531,14.073686
16:48:58.926,1.4703895,-3.2587254,10.66152
16:48:59.049,0.78843504,-0.27966115,8.3572321
16:48:59.176,-0.90089774,-1.0190433,17.648563
16:48:59.386,-0.97028959,0.96699947,11.216655
16:48:59.526,0.02751746,0.42622152,9.7953186
16:48:59.643,0.029910283,0.44536412,9.8048897
16:48:59.766,0.015553347,0.43579283,9.7785692
16:48:59.908,0.032303106,0.44775695,9.7929258
16:49:00.045,0.015553347,0.42143589,9.8048897
16:49:00.166,0.025124637,0.44297129,9.7977114
16:49:00.288,0.017946171,0.43340001,9.7953186
16:49:00.444,0.029910283,0.45014977,9.8072824
16:50:21.696,0.022731815,0.43340001,9.8001041
16:50:21.876,0.015553347,0.44057846,9.8001041
16:50:22.003,0.022731815,0.44775695,9.7761765
16:50:22.132,0.029910283,0.43340001,9.8096752
16:50:22.308,0.020338992,0.44057846,9.7977114
16:50:22.464,0.015553347,0.43340001,9.8168535
16:50:22.608,0.037088752,0.43579283,9.7666044
16:50:22.742,0.020338992,0.43818563,9.7546406
16:50:22.853,0.015553347,0.44297129,9.8503532
16:50:22.976,0.032303106,0.44057846,9.7905331
16:50:23.133,0.013160525,0.44536412,9.8072824
16:50:23.255,0.015553347,0.44297129,9.7857475
16:50:23.385,0.017946171,0.45254257,9.7977114
16:50:23.527,0.02751746,0.43340001,9.7833548
16:50:23.671,0.020338992,0.4549354,9.7977114
16:50:23.796,0.025124637,0.43579283,9.7977114
16:50:23.934,0.020338992,0.43579283,9.8048897
16:50:24.068,0.02751746,0.45014977,9.7881403
16:50:24.192,0.013160525,0.44536412,9.7881403
16:50:24.505,0.015553347,0.44536412,9.7905331
16:50:24.646,0.017946171,0.44057846,9.8072824
16:50:24.811,0.022731815,0.42622152,9.7929258
16:50:24.962,0.010767702,0.43100718,9.8001041
16:50:25.097,0.022731815,0.44775695,9.7881403
16:50:25.247,0.025124637,0.43100718,9.8001041
16:50:25.376,0.034695927,0.44057846,9.7953186
16:50:25.513,0.02751746,0.45254257,9.7881403
16:50:25.653,0.020338992,0.44536412,9.7929258
16:50:25.780,0.022731815,0.43100718,9.8001041
16:50:25.913,0.015553347,0.43579283,9.8048897
16:50:26.026,0.025124637,0.37836507,9.7881403
16:50:26.176,0.0059820567,0.44297129,9.8072824
16:50:26.351,0.013160525,0.45732823,9.812068
16:50:26.508,0.0083748791,0.45732823,9.8001041
